RA,DEC,USNO-B1.0,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Bmag1,Rmag1,Bmag2,Rmag2,Imag,Epoch,pmRA,pmDE,e_pmRA,e_pmDE,Flags,B1s/g,R1s/g,B2s/g,R2s/g,Is/g,angDist
285,3,0930-0049753,284.966312,3.029842,0.279,0.274,90.0,21.0,,,19.25,15.3,1980.8,-90,-302,6,6,...,9,,,1,,161.891666
285,3,0929-0052281,284.968,2.968325,0.331,0.2,90.0,,,,20.02,18.29,1988.9,0,0,0,0,...,,,,1,,161.981329
285,3,0929-0052284,284.972653,2.964209,0.202,0.2,0.0,,,,19.67,17.2,1992.0,0,0,0,0,...,,,,0,,162.073487
285,3,0929-0052308,285.032331,2.968609,0.215,0.202,0.0,,,,18.16,16.62,1992.0,0,0,0,0,...,,,,0,,162.114201
285,3,0930-0049753,284.966525,3.030184,0.243,0.201,0.0,,19.16,,18.09,16.67,1973.4,-20,2,0,4,...,,2,,0,,162.141772
285,3,0929-0052305,285.024028,2.961764,0.272,0.23,90.0,,,,18.26,16.48,1992.0,0,0,0,0,...,,,,0,,162.51039
285,3,0930-0049758,284.980314,3.040725,0.212,0.211,0.0,,18.7,21.41,17.88,16.64,1980.7,0,0,0,0,...,,8,5,0,,162.797518
285,3,0929-0052274,284.955331,2.991748,0.257,0.232,0.0,,17.5,19.87,16.5,15.86,1977.2,0,0,0,0,...,,9,2,0,,163.312977
285,3,0930-0049754,284.968223,3.032484,0.249,0.223,90.0,,17.67,,16.97,14.88,1978.1,-30,14,5,3,...,,3,,0,,163.480818
285,3,0930-0049759,284.9817,3.041703,1.019,0.936,90.0,,,,20.46,17.34,1996.0,0,0,0,0,...,,,,2,,163.912748
285,3,0929-0052313,285.042775,2.983812,0.511,0.344,0.0,20.97,17.93,20.11,16.61,16.43,1971.9,0,0,0,0,...,8,7,1,0,,164.451882
285,3,0930-0049779,285.035417,3.029278,0.533,0.279,90.0,,19.43,,,17.31,1973.4,0,0,0,0,...,,2,,,,165.290729
285,3,0930-0049750,284.962287,3.026564,0.709,0.242,90.0,,,22.01,18.55,17.95,1986.1,66,-104,48,9,...,,,8,0,,165.912364
285,3,0930-0049771,285.012575,3.044623,0.249,0.223,90.0,,,,19.66,17.17,1992.0,0,0,0,0,...,,,,0,,166.882522
285,3,0929-0052313,285.042784,2.981442,0.2,0.2,0.0,,,,18.87,16.58,1992.0,0,0,0,0,...,,,,0,,167.695328
285,3,0930-0049780,285.042142,3.020003,0.832,0.35,90.0,,19.88,,19.31,17.28,1978.1,-196,70,27,9,...,,7,,0,,167.744646
285,3,0929-0052280,284.965481,2.968478,0.233,0.221,90.0,,,,19.75,17.24,1992.0,0,0,0,0,...,,,,0,,168.161527
285,3,0930-0049747,284.95332,3.003562,0.301,0.249,0.0,,,,19.3,18.13,1984.9,0,0,0,0,...,,,,0,,168.306528
285,3,0930-0049772,285.0159,3.044095,1.019,1.019,90.0,19.88,18.84,,19.2,,1962.8,314,138,83,26,...,8,1,,0,,168.719696
285,3,0929-0052292,284.989317,2.954125,0.211,0.204,90.0,19.65,16.1,17.94,15.56,15.14,1971.9,0,0,0,0,..Y,8,4,7,0,,169.55699
285,3,0930-0049760,284.984759,3.044864,0.435,0.232,0.0,20.64,16.92,20.95,16.06,13.94,1971.9,0,0,0,0,...,8,10,3,0,,170.551238
285,3,0930-0049770,285.011056,3.046112,0.402,0.262,90.0,,,,19.48,16.27,1996.0,0,0,0,0,...,,,,1,,170.694869
285,3,0929-0052312,285.039392,2.973459,0.223,0.214,0.0,19.28,16.06,17.76,15.46,14.55,1974.7,0,0,0,0,..Y,3,10,2,0,,170.836627
285,3,0929-0052308,285.03187,2.964456,0.23,0.227,0.0,,18.89,21.23,17.77,17.13,1977.2,12,-8,3,4,...,,2,8,0,,171.758833
285,3,0930-0049773,285.017842,3.044298,0.263,0.2,0.0,,19.34,,18.3,18.01,1973.4,0,-6,0,5,...,,3,,0,,171.88903
285,3,0929-0052289,284.98062,2.956306,0.312,0.223,90.0,,,,19.99,17.08,1996.0,0,0,0,0,...,,,,1,,172.038627
285,3,0930-0049750,284.961025,3.027814,0.226,0.205,90.0,20.01,16.85,18.68,16.02,14.95,1974.7,0,0,0,0,..Y,8,9,1,0,,172.216698
285,3,0929-0052311,285.039162,2.972253,1.019,1.019,90.0,,,,18.26,17.51,1996.0,0,0,0,0,...,,,,3,,172.62711
285,3,0929-0052297,285.001953,2.95205,0.225,0.215,90.0,,19.13,21.15,17.78,16.92,1977.2,0,0,0,0,...,,5,8,0,,172.762826
285,3,0930-0049770,285.011778,3.046528,0.711,0.501,0.0,,19.49,,19.41,16.77,1978.1,0,0,0,0,...,,3,,0,,172.769668
285,3,0929-0052287,284.976903,2.957898,0.32,0.297,0.0,20.9,18.31,21.16,17.12,15.66,1974.7,0,0,0,0,...,8,9,2,0,,172.822837
285,3,0929-0052313,285.042337,2.977234,0.211,0.204,90.0,,18.22,,16.58,15.02,1978.1,0,0,0,0,...,,9,,0,,172.868786
285,3,0929-0052306,285.02525,2.95912,0.202,0.2,0.0,,18.99,,18.19,18.02,1973.4,4,-16,0,1,...,,2,,0,,172.91281
285,3,0929-0052315,285.047864,2.995237,0.229,0.228,0.0,19.94,16.55,18.23,15.87,15.51,1971.9,2,-12,3,3,..Y,7,9,9,0,,172.926697
285,3,0929-0052307,285.029142,2.961753,0.935,0.215,90.0,20.93,,,,15.29,1973.4,0,0,0,0,...,9,,,,,173.016841
285,3,0929-0052312,285.039789,2.972959,0.447,0.389,0.0,,,,16.95,15.57,1992.0,0,0,0,0,...,,,,0,,173.027754
285,3,0929-0052307,285.028528,2.96125,0.41,0.213,90.0,,18.94,21.63,17.7,16.51,1977.2,-6,-12,12,2,...,,4,2,0,,173.145083
285,3,0930-0049775,285.026753,3.04015,0.215,0.206,0.0,20.29,16.83,19.01,16.13,15.6,1971.9,0,0,0,0,...,9,10,1,0,,173.614074
285,3,0930-0049782,285.047962,3.005834,0.233,0.2,0.0,,,,19.9,18.17,1988.9,0,0,0,0,...,,,,2,,173.700318
285,3,0929-0052307,285.029684,2.961914,0.259,0.219,90.0,,18.27,20.85,17.15,15.78,1977.2,0,0,0,0,...,,8,7,0,,173.746477
285,3,0930-0049774,285.0203,3.043859,0.289,0.202,90.0,,,,20.53,17.06,1996.0,0,0,0,0,...,,,,3,,173.94198
285,3,0929-0052302,285.015623,2.95427,0.385,0.201,90.0,,,,19.45,17.04,1992.0,0,0,0,0,...,,,,0,,173.945765
285,3,0929-0052313,285.041517,2.975159,0.272,0.204,0.0,,19.0,,17.99,16.7,1978.1,12,-14,1,6,...,,2,,0,,173.997854
285,3,0929-0052306,285.025378,2.958459,1.019,0.798,0.0,,,,18.73,16.85,1992.0,0,0,0,0,...,,,,0,,175.181918
285,3,0929-0052303,285.019789,2.955448,0.244,0.209,0.0,,,,19.44,16.88,1992.0,0,0,0,0,...,,,,0,,175.45799
285,3,0929-0052300,285.011489,2.952431,0.249,0.208,90.0,,18.91,21.17,17.77,16.55,1980.7,-8,6,5,2,...,,9,7,0,,176.159317
285,3,0929-0052274,284.951617,2.991445,0.256,0.221,0.0,,19.34,20.87,18.62,17.04,1980.7,0,0,0,0,...,,2,1,0,,176.646309
285,3,0930-0049748,284.954975,3.019684,0.225,0.2,90.0,,,,19.93,18.16,1984.9,0,0,0,0,...,,,,0,,176.698381
285,3,0929-0052315,285.047914,2.988384,0.286,0.201,90.0,,,,19.87,17.05,1992.0,0,0,0,0,...,,,,0,,177.258292
285,3,0929-0052302,285.018537,2.954373,0.201,0.201,0.0,,,,19.03,17.17,1992.0,0,0,0,0,...,,,,0,,177.261821
285,3,0929-0052313,285.041667,2.973525,0.315,0.206,90.0,,,,19.99,17.38,1988.9,0,0,0,0,...,,,,1,,177.547794
285,3,0929-0052311,285.038998,2.96962,0.248,0.211,0.0,,19.36,,18.98,16.93,1978.1,-10,14,2,4,...,,2,,0,,177.814372
285,3,0930-0049756,284.975203,3.042781,0.429,0.256,90.0,,,,19.26,16.5,1992.0,0,0,0,0,...,,,,0,,177.950538
285,3,0930-0049766,285.000425,3.049509,0.366,0.335,0.0,,19.61,,18.87,15.79,1978.1,0,0,0,0,...,,6,,0,,178.239126
285,3,0929-0052273,284.950306,2.999248,0.38,0.227,90.0,18.06,14.69,16.91,14.5,13.66,1971.9,0,0,0,0,..Y,3,2,2,0,,178.674017
285,3,0930-0049778,285.032928,3.037187,0.246,0.219,0.0,,,,19.46,17.91,1984.9,0,0,0,0,...,,,,0,,178.703553
285,3,0929-0052300,285.011495,2.951625,1.019,0.217,0.0,,,21.41,,17.62,1985.4,0,0,0,0,...,,,1,,,178.986379
285,3,0930-0049782,285.049009,3.009145,0.261,0.205,90.0,,19.38,,18.17,17.72,1973.4,10,10,5,1,...,,2,,0,,179.239616
285,3,0929-0052316,285.049834,2.997275,0.222,0.207,0.0,,18.87,,18.48,17.75,1973.4,0,0,0,0,...,,1,,0,,179.425186
285,3,0930-0049747,284.952384,3.015131,0.323,0.218,0.0,,19.15,21.16,17.85,18.38,1977.2,0,0,0,0,...,,2,3,0,,179.639258
285,3,0930-0049782,285.047475,3.015578,0.248,0.217,90.0,,18.63,21.39,17.45,17.4,1977.2,0,0,0,0,...,,8,6,0,,179.652428
285,3,0929-0052292,284.987245,2.951709,1.019,1.019,90.0,20.93,,,20.61,18.62,1976.1,400,312,33,86,...,8,,,2,,179.793494
285,3,0929-0052273,284.949973,2.999337,0.239,0.209,0.0,,,,14.46,12.8,1996.0,0,0,0,0,...,,,,10,,179.865894
285,3,0930-0049746,284.950023,3.00245,0.232,0.202,0.0,20.32,17.15,18.6,16.45,15.99,1971.9,8,6,0,3,..Y,1,10,3,0,,179.887013
270,-24,0660-0056579,269.997545,-23.996153,0.271,0.259,90.0,,17.09,20.71,18.06,16.59,1974.0,0,0,0,0,...,,0,2,3,,16.030923
270,-24,0659-0056818,270.005373,-24.001273,0.238,0.221,90.0,17.12,14.76,17.0,15.58,14.8,1969.3,0,0,0,0,..Y,4,0,2,2,,18.255076
270,-24,0660-0056579,269.998964,-23.9945,0.264,0.217,90.0,17.55,14.93,16.98,15.42,14.53,1969.3,0,6,5,2,..Y,1,0,1,4,,20.090838
270,-24,0660-0056577,269.995128,-23.99357,0.943,0.365,90.0,,,19.89,,18.22,1976.9,0,0,0,0,...,,,1,,,28.152948
270,-24,0660-0056578,269.9963,-23.992581,0.617,0.239,90.0,,17.72,,,18.38,1964.9,0,0,0,0,...,,14,,,,29.349911
270,-24,0659-0056812,269.992295,-24.004398,0.216,0.216,90.0,19.1,15.41,17.85,16.51,15.51,1969.3,0,0,0,0,..Y,3,0,8,1,,29.879116
270,-24,0660-0056575,269.992059,-23.99525,0.421,0.232,0.0,,,21.09,19.3,17.92,1981.8,0,0,0,0,...,,,9,9,,31.21678
270,-24,0659-0056821,270.009942,-24.002328,0.256,0.234,0.0,17.52,15.42,17.52,16.4,15.73,1969.3,10,-6,3,4,..Y,4,0,1,9,,33.7538
270,-24,0659-0056817,270.00315,-24.009284,0.209,0.206,90.0,19.7,16.05,18.77,17.34,16.25,1969.3,0,0,0,0,...,10,0,8,4,,34.99106
270,-24,0660-0056583,270.007031,-23.990775,0.27,0.236,0.0,,17.52,21.05,19.11,17.14,1974.0,0,0,0,0,...,,0,8,3,,40.467597
270,-24,0660-0056576,269.993798,-23.990223,0.233,0.2,0.0,,17.65,,19.29,18.03,1973.8,-10,8,0,3,...,,7,,1,,40.680382
270,-24,0659-0056820,270.009612,-24.007645,0.237,0.228,90.0,,15.4,18.33,16.24,14.98,1974.0,0,0,0,0,...,,0,1,10,,41.913168
270,-24,0659-0056820,270.009395,-24.008162,0.302,0.23,0.0,,15.43,19.15,16.57,14.8,1974.0,0,0,0,0,...,,0,8,9,,42.637721
270,-24,0659-0056812,269.991778,-24.009339,0.253,0.238,90.0,,17.45,21.36,19.2,17.66,1974.0,-2,-14,5,4,...,,4,2,1,,43.144684
270,-24,0659-0056817,270.004148,-24.011528,0.244,0.239,90.0,19.48,15.96,18.7,17.37,16.51,1969.3,0,0,0,0,..Y,8,0,1,10,,43.685276
270,-24,0660-0056573,269.987092,-23.996325,0.286,0.218,0.0,,17.12,,18.91,16.02,1973.8,0,0,0,0,...,,0,,4,,44.46567
270,-24,0660-0056579,269.99785,-23.987681,1.019,0.482,0.0,20.09,17.56,20.35,,,1958.5,740,-488,10,186,...,4,5,1,,,44.908517
270,-24,0659-0056816,270.000945,-24.012459,0.279,0.2,0.0,,,,19.31,18.59,1985.5,0,0,0,0,...,,,,3,,44.960099
270,-24,0660-0056581,270.003542,-23.98687,1.019,0.201,0.0,20.2,,,,17.88,1964.9,0,0,0,0,...,9,,,,,48.682142
270,-24,0660-0056573,269.987306,-23.992959,0.226,0.203,90.0,,17.69,20.85,19.3,17.77,1974.0,0,0,0,0,...,,2,4,2,,48.84075
270,-24,0660-0056581,270.002731,-23.986442,1.019,1.019,90.0,20.11,,20.9,18.79,,1972.2,-530,-42,146,58,...,1,,1,2,,49.628545
270,-24,0659-0056810,269.98737,-24.007717,0.222,0.217,90.0,19.76,15.09,18.21,15.78,14.28,1969.3,0,0,0,0,..Y,3,5,1,3,,49.970189
270,-24,0659-0056824,270.014998,-24.005753,0.256,0.201,90.0,,17.66,,19.24,16.83,1973.8,-6,4,5,0,...,,0,,10,,53.495465
270,-24,0660-0056571,269.984456,-23.99552,0.281,0.262,90.0,,17.81,20.73,19.33,18.37,1974.0,0,0,0,0,...,,9,3,2,,53.604969
270,-24,0659-0056821,270.010575,-24.012273,0.249,0.234,90.0,19.98,16.1,19.67,18.04,16.99,1969.3,0,0,0,0,...,4,0,1,2,,56.227741
270,-24,0659-0056810,269.986139,-24.009645,0.247,0.224,90.0,20.02,15.4,19.64,16.99,15.26,1969.3,0,0,0,0,...,2,4,9,1,,57.301682
270,-24,0660-0056588,270.016259,-23.99422,1.019,0.32,90.0,,17.5,21.92,,,1962.5,0,0,0,0,...,,0,2,,,57.378902
270,-24,0660-0056587,270.01615,-23.993859,1.019,0.224,90.0,,17.38,21.48,,,1962.5,0,0,0,0,...,,0,1,,,57.531894
270,-24,0659-0056811,269.99127,-24.014364,0.774,0.29,90.0,,17.04,20.52,18.27,16.45,1974.0,0,0,0,0,...,,9,3,2,,59.145404
270,-24,0660-0056574,269.989295,-23.986784,0.668,0.297,0.0,19.95,17.09,20.1,18.93,,1966.8,0,0,0,0,...,1,5,4,1,,59.188157
270,-24,0659-0056816,269.999556,-24.016445,0.424,0.261,0.0,20.7,,21.02,19.65,18.3,1974.0,0,0,0,0,...,1,,1,9,,59.220144
270,-24,0659-0056811,269.990806,-24.014317,0.224,0.219,90.0,,,20.49,18.15,,1983.1,0,0,0,0,...,,,1,9,,59.754967
270,-24,0660-0056588,270.017881,-23.997025,0.254,0.221,0.0,,17.65,20.53,18.29,16.48,1974.0,0,0,0,0,...,,0,8,2,,59.774087
270,-24,0660-0056586,270.012748,-23.987984,0.342,0.251,90.0,,16.83,20.47,18.68,17.54,1974.0,16,-20,9,5,...,,0,1,9,,60.242194
270,-24,0659-0056826,270.018089,-24.002756,0.251,0.231,90.0,,17.69,20.94,19.31,17.49,1974.0,0,0,0,0,...,,0,4,9,,60.311668
270,-24,0659-0056818,270.004378,-24.016317,0.385,0.201,90.0,,16.89,20.73,19.29,17.5,1974.0,-6,12,10,0,...,,0,3,9,,60.479934
270,-24,0660-0056577,269.994262,-23.983964,1.019,1.019,90.0,20.22,,21.18,,18.56,1968.1,290,88,62,42,...,1,,9,,,60.736146
270,-24,0660-0056587,270.014862,-23.989606,1.019,1.019,90.0,18.99,,20.33,,17.81,1968.1,-266,-182,44,36,...,4,,2,,,61.557804
270,-24,0660-0056571,269.984956,-23.989809,0.208,0.204,0.0,19.34,15.11,17.79,15.81,14.43,1969.3,0,0,0,0,..Y,4,12,1,2,,61.595829
270,-24,0660-0056585,270.010659,-23.985734,0.203,0.203,90.0,,16.13,18.08,16.82,16.02,1974.0,8,4,1,1,...,,0,4,2,,62.181894
270,-24,0660-0056588,270.018314,-23.994853,0.325,0.269,0.0,,18.06,,19.78,17.93,1973.8,-8,40,5,8,...,,0,,10,,63.016912
270,-24,0660-0056577,269.994378,-23.983217,1.019,1.019,90.0,20.22,16.77,21.18,,18.56,1963.7,308,206,56,172,...,1,2,9,,,63.184837
270,-24,0660-0056585,270.011028,-23.985239,0.248,0.232,90.0,,15.62,17.16,16.01,15.15,1974.0,6,10,4,3,...,,0,1,2,,64.337953
270,-24,0659-0056821,270.010275,-24.015523,0.26,0.208,90.0,,16.41,19.7,17.55,16.95,1974.0,0,0,0,0,...,,0,4,2,,65.303978
270,-24,0660-0056574,269.98835,-23.985242,0.228,0.204,90.0,,17.48,,19.19,17.94,1973.8,0,0,0,0,...,,2,,8,,65.504395
270,-24,0660-0056584,270.00895,-23.983634,0.339,0.223,0.0,19.76,16.19,18.5,17.5,16.23,1969.3,0,0,0,0,..Y,1,0,2,2,,65.861831
270,-24,0660-0056585,270.011575,-23.984798,0.25,0.217,90.0,18.66,15.28,16.86,15.84,15.08,1969.3,-4,-12,4,2,..Y,3,0,4,10,,66.666193
270,-24,0660-0056589,270.018625,-23.992384,0.218,0.21,90.0,19.5,16.14,18.48,17.28,16.48,1969.3,0,0,0,0,..Y,1,0,8,1,,67.111259
270,-24,0659-0056813,269.995373,-24.018362,0.465,0.212,0.0,19.69,17.12,20.47,18.83,17.13,1969.3,0,0,0,0,...,4,4,1,8,,67.832005
270,-24,0660-0056569,269.979195,-23.998123,0.254,0.213,90.0,20.44,16.74,19.73,17.98,16.52,1969.3,0,0,0,0,..Y,1,5,1,8,,68.75567
270,-24,0659-0056824,270.01532,-24.013098,0.214,0.207,90.0,19.11,15.54,18.02,16.26,15.52,1969.3,0,0,0,0,..Y,7,0,1,9,,69.004947
270,-24,0659-0056826,270.019037,-24.008239,0.262,0.257,0.0,,17.99,21.33,,18.15,1968.1,0,0,0,0,...,,0,8,,,69.276867
270,-24,0659-0056811,269.991523,-24.017739,0.236,0.205,0.0,,,,19.5,17.48,1985.5,0,0,0,0,...,,,,2,,69.679948
270,-24,0660-0056586,270.012231,-23.983789,0.288,0.218,0.0,,16.57,19.33,18.11,16.95,1974.0,0,0,0,0,...,,0,2,4,,70.881098
270,-24,0660-0056569,269.980595,-23.990909,0.241,0.206,90.0,,17.99,21.08,19.31,17.75,1974.0,0,0,0,0,...,,15,10,9,,71.722638
270,-24,0660-0056580,270.001128,-23.979995,0.433,0.373,0.0,20.63,18.03,,19.19,17.62,1968.0,0,0,0,0,...,2,0,,3,,72.113446
270,-24,0659-0056813,269.994814,-24.019742,0.224,0.203,90.0,,,20.71,19.43,18.0,1981.8,0,0,0,0,...,,,8,9,,73.08883
270,-24,0660-0056568,269.977798,-23.998278,0.249,0.205,90.0,19.89,16.85,20.57,17.81,16.36,1969.3,0,0,0,0,...,2,9,2,8,,73.280345
270,-24,0659-0056809,269.982648,-24.012884,0.338,0.231,90.0,,17.17,20.06,19.34,17.75,1974.0,0,0,0,0,...,,13,9,3,,73.536704
270,-24,0659-0056809,269.984264,-24.014592,0.479,0.203,90.0,,16.73,19.88,18.16,16.84,1974.0,-6,18,14,1,...,,9,1,3,,73.739716
270,-24,0659-0056807,269.978048,-24.004464,1.019,1.019,90.0,20.51,,20.48,19.05,17.39,1974.0,-148,302,49,115,...,10,,9,2,,73.960454
270,-24,0660-0056587,270.014056,-23.983764,0.226,0.204,0.0,,16.79,20.48,18.67,17.28,1974.0,0,0,0,0,...,,0,1,2,,74.521917
270,-24,0659-0056826,270.018639,-24.012084,0.312,0.224,0.0,,,,19.86,17.75,1985.5,0,0,0,0,...,,,,9,,75.164776
270,-24,0659-0056808,269.978753,-24.008203,0.209,0.207,0.0,17.91,14.84,16.92,15.42,14.61,1969.3,0,0,0,0,..Y,2,4,2,1,,75.857944
270,-24,0659-0056819,270.007423,-24.020014,1.019,1.019,90.0,20.31,17.74,,,18.12,1960.1,-114,-748,70,56,...,4,0,,,,76.073318
270,-24,0660-0056590,270.020384,-23.989912,0.221,0.203,0.0,,17.71,,,18.03,1964.9,0,0,0,0,...,,0,,,,76.245659
270,-24,0659-0056819,270.006459,-24.020639,1.019,0.693,90.0,19.02,,21.19,,17.6,1968.1,-556,-180,85,19,...,1,,1,,,77.276607
270,-24,0659-0056807,269.977939,-24.007762,0.453,0.24,90.0,19.65,16.27,18.31,16.62,15.44,1969.3,0,0,0,0,...,3,8,2,2,,77.746679
270,-24,0659-0056825,270.017092,-24.015017,0.242,0.205,0.0,,17.09,21.06,,18.02,1968.1,6,-42,1,4,...,,0,2,,,77.987124
270,-24,0659-0056819,270.007414,-24.021028,0.212,0.202,0.0,18.61,15.37,17.55,15.97,15.33,1969.3,0,0,0,0,..Y,1,0,4,2,,79.530363
270,-24,0659-0056823,270.014742,-24.017762,0.28,0.203,0.0,18.69,16.06,18.5,17.31,16.23,1969.3,0,0,0,0,..Y,8,0,3,9,,80.243052
270,-24,0659-0056808,269.978637,-24.011167,1.019,0.967,90.0,20.48,,,19.95,17.98,1973.8,-456,-104,137,30,...,3,,,2,,80.943796
270,-24,0659-0056809,269.984556,-24.018217,0.209,0.207,90.0,,15.26,18.79,16.05,14.65,1974.0,0,0,0,0,..Y,,0,1,1,,82.947694
270,-24,0659-0056829,270.023714,-24.007931,0.235,0.203,0.0,15.9,14.1,15.69,14.73,14.17,1969.3,2,-2,1,3,..Y,5,0,4,2,,83.04969
270,-24,0659-0056816,270.000692,-24.023175,0.341,0.226,0.0,19.49,15.44,17.93,16.55,15.23,1969.3,0,0,0,0,...,1,0,1,9,,83.461023
270,-24,0659-0056808,269.979089,-24.013142,0.207,0.205,0.0,17.11,14.67,16.69,15.51,14.89,1969.3,0,0,0,0,..Y,6,7,1,8,,83.470653
270,-24,0660-0056576,269.9922,-23.977545,0.232,0.232,90.0,,16.99,19.03,18.19,17.26,1974.0,0,0,0,0,...,,3,2,10,,84.811228
270,-24,0659-0056819,270.007253,-24.022853,0.268,0.213,0.0,19.9,16.03,18.94,17.26,16.36,1969.3,0,0,0,0,...,7,0,1,2,,85.658435
270,-24,0660-0056591,270.022287,-23.987095,0.227,0.203,90.0,,15.33,18.36,16.57,15.42,1974.0,0,0,0,0,..Y,,0,1,2,,86.782691
270,-24,0660-0056586,270.012473,-23.978745,0.219,0.204,90.0,,16.54,19.8,17.93,16.2,1974.0,0,0,0,0,...,,0,2,1,,86.821781
270,-24,0659-0056807,269.976581,-24.011223,0.215,0.201,90.0,,16.84,19.77,18.15,16.96,1974.0,0,0,0,0,...,,9,2,2,,86.970224
270,-24,0660-0056591,270.022753,-23.987612,1.019,0.857,90.0,19.87,16.93,20.17,18.62,,1966.8,0,0,0,0,...,4,0,4,2,,87.113867
270,-24,0660-0056570,269.98092,-23.983128,0.371,0.232,90.0,,,21.25,19.78,18.24,1981.8,0,0,0,0,...,,,1,10,,87.334242
270,-24,0660-0056578,269.995384,-23.975687,0.254,0.222,0.0,19.07,15.94,18.15,17.12,16.26,1969.3,0,0,0,0,...,6,11,9,7,,88.833722
270,-24,0659-0056813,269.995025,-24.024734,0.239,0.225,90.0,16.67,14.75,16.22,15.24,14.86,1969.3,0,0,0,0,..Y,8,14,4,1,,90.532983
270,-24,0659-0056830,270.024978,-24.010928,0.205,0.205,90.0,15.84,13.6,15.45,14.18,13.59,1969.3,0,0,0,0,..Y,1,0,1,9,,91.077879
270,-24,0660-0056575,269.991439,-23.975837,0.27,0.207,90.0,20.21,15.77,18.4,17.05,15.69,1969.3,0,0,0,0,...,7,11,4,1,,91.430562
270,-24,0659-0056810,269.986039,-24.022225,0.213,0.203,90.0,,17.44,20.54,18.72,17.51,1974.0,0,0,0,0,...,,4,3,1,,92.246446
270,-24,0659-0056821,270.010098,-24.024278,0.232,0.201,0.0,,16.96,19.41,18.27,17.41,1974.0,0,0,0,0,...,,0,1,4,,93.496606
270,-24,0660-0056576,269.993562,-23.974206,0.208,0.203,90.0,15.73,13.93,14.89,14.6,14.04,1969.3,0,0,0,0,..Y,8,1,1,9,,95.242284
270,-24,0659-0056814,269.996117,-24.026256,0.339,0.297,0.0,,14.99,19.0,16.39,15.33,1974.0,0,0,0,0,...,,15,4,1,,95.380009
270,-24,0659-0056814,269.996731,-24.026373,0.933,0.267,0.0,,,17.52,17.29,15.39,1981.8,120,-34,9,46,...,,,4,4,,95.549524
270,-24,0660-0056594,270.029559,-23.999703,0.819,0.235,0.0,,17.52,19.82,18.39,17.01,1974.0,14,4,4,26,...,,0,2,2,,97.218216
270,-24,0659-0056816,270.002153,-24.026978,0.917,0.2,0.0,,,20.94,18.52,17.34,1981.8,-28,-22,0,45,...,,,1,2,,97.378556
270,-24,0660-0056569,269.979459,-23.980445,0.21,0.205,0.0,19.84,15.55,18.18,16.7,15.44,1969.3,0,0,0,0,..Y,3,13,1,1,,97.571238
270,-24,0659-0056830,270.026723,-24.011784,1.019,1.019,90.0,20.33,,,19.05,,1971.1,0,0,0,0,...,4,,,9,,97.584684
270,-24,0660-0056586,270.013781,-23.97582,0.221,0.2,90.0,,17.31,,18.94,17.33,1973.8,-6,2,3,0,...,,0,,9,,98.142346
270,-24,0659-0056817,270.002281,-24.027245,0.208,0.201,90.0,,17.3,20.65,18.32,17.36,1974.0,0,0,0,0,...,,0,8,9,,98.368547
270,-24,0659-0056818,270.004637,-24.027073,0.261,0.207,90.0,19.98,15.43,18.13,16.5,15.47,1969.3,0,2,4,1,..Y,3,0,2,9,,98.648513
270,-24,0660-0056571,269.984689,-23.9764,0.347,0.266,0.0,,17.5,20.54,19.33,17.58,1974.0,-16,-22,5,9,...,,4,1,9,,98.763394
270,-24,0660-0056592,270.025714,-23.985409,0.501,0.297,90.0,,17.32,20.96,18.99,17.34,1974.0,0,0,0,0,...,,0,1,10,,99.556668
270,-24,0660-0056591,270.022639,-23.981381,1.019,1.019,90.0,,17.4,21.19,19.66,18.46,1974.0,-156,248,58,121,...,,0,10,8,,100.185046
270,-24,0659-0056812,269.993278,-24.027345,0.251,0.226,90.0,19.52,16.44,19.25,17.58,16.59,1969.3,0,0,0,0,...,4,3,1,4,,100.893018
270,-24,0660-0056581,270.003739,-23.97215,0.261,0.214,0.0,19.44,15.67,20.24,16.91,15.08,1969.3,0,0,0,0,...,9,0,10,9,,101.011591
270,-24,0659-0056820,270.007887,-24.027373,0.256,0.205,0.0,,,21.23,19.78,17.61,1981.8,0,0,0,0,...,,,10,9,,101.898452
270,-24,0660-0056593,270.027367,-23.986525,0.323,0.207,90.0,20.22,15.5,17.85,16.35,15.4,1969.3,-2,-14,7,1,...,5,0,2,8,,102.248534
270,-24,0659-0056823,270.014587,-24.025192,0.306,0.247,90.0,,17.61,20.91,,,1962.5,0,0,0,0,...,,0,10,,,102.595622
270,-24,0660-0056567,269.974484,-23.98347,0.41,0.257,90.0,,,21.59,19.47,17.94,1981.8,10,-32,18,8,...,,,1,9,,102.878818
270,-24,0660-0056594,270.030003,-23.991553,0.267,0.236,0.0,,17.21,,18.96,17.53,1973.8,0,0,0,0,...,,0,,9,,103.255664
270,-24,0660-0056595,270.031481,-23.998264,0.261,0.206,0.0,,17.14,,18.13,17.15,1973.8,-6,2,1,5,...,,0,,9,,103.722816
270,-24,0660-0056594,270.028459,-23.987562,0.407,0.232,0.0,20.4,15.83,18.25,16.64,16.39,1969.3,0,0,0,0,...,3,0,2,9,,103.758766
270,-24,0660-0056576,269.993681,-23.9715,0.231,0.205,90.0,16.14,14.18,15.42,14.75,14.12,1969.3,0,0,0,0,..Y,3,7,3,1,,104.683867
